,Unnamed: 0,Unnamed: 0.1,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
33,33,33,0.7021276595744681,0.6941109205260149,363.7439353129738,1.9543335419421264,2084,1004,3469,34.642346716083786,2.366825575209884,326.73476302168046
34,34,34,0.6872741870734644,0.7137850467289719,347.7630642654274,1.967055553947153,2012,1015,3491,35.99352537641539,2.5951334694046886,309.1744054196075
35,35,35,0.7045363307908471,0.7150997150997151,352.2688446199624,1.8631633415139803,2065,1015,3459,31.61493389656095,1.64435582076876,319.0095549026313
36,36,36,0.6989160979526294,0.7024698449167145,360.0917682376888,1.94810330165306,2058,1041,3476,36.607599537115384,2.2564068234089514,321.2277618771651
37,37,37,0.6936973103171417,0.6956018518518519,353.3444199268411,1.9179385952488288,2041,1013,3501,34.401243899395894,2.449152734945977,316.49402329249784
38,38,38,0.7017262143717382,0.7053775743707094,360.7696976227937,1.991732281649844,2054,1032,3477,37.1339182299452,2.5635261033217462,321.0722532895258
39,39,39,0.7025291047771979,0.7114285714285714,372.58502113331343,1.987261043278208,2106,1005,3471,39.57222006632954,2.106852353064439,330.90594871391966
40,40,40,0.7041348855881172,0.7063854047890535,358.069452153397,1.9040220277842967,2064,1023,3473,34.07520117574941,2.062664100305524,321.9315868773416
41,41,41,0.6989160979526294,0.7093624353819644,356.0903386682264,1.9189265252551968,2055,1012,3484,34.34933068035646,2.234074485415213,319.5069335024536
42,42,42,0.695303091128061,0.7049653579676675,368.05234598074577,1.9660153339038424,2097,1027,3497,35.80281175305128,2.276041388465797,329.97349283922904
43,43,43,0.709353673223605,0.6994906621392191,361.1415684212818,1.9710065778941768,2044,992,3478,37.07187933361104,2.232851690286625,321.83683739738325
44,44,44,0.7057406663990365,0.6860068259385665,357.20292851530337,1.8846973003677496,2067,1006,3461,32.318748760504974,2.230440372935284,322.65373938186207
45,45,45,0.7013247691690084,0.7132226674298798,352.2091911849708,1.9420531907782688,2043,1025,3479,36.168787651879036,2.2215483885729084,313.81885514451784
46,46,46,0.6965074267362505,0.6951008645533141,358.0547837854073,1.9463810382897444,2089,1039,3462,35.75650091258584,2.024390251414004,320.2738926214064
47,47,47,0.7037334403853874,0.7113519680547633,360.49546334313203,1.8893609205804265,2096,1026,3469,33.485629300309746,2.1075068215558668,324.9023272212649
48,48,48,0.7161782416700121,0.6917040358744395,354.1753951462877,1.9156114079535131,2045,1014,3466,33.99115495156545,2.205069942199039,317.979170252523
49,49,49,0.7049377759935769,0.6958997722095672,361.9703795032994,1.901767599704792,2079,1019,3479,32.668117448203525,2.2464686033199315,327.0557934517782
50,50,50,0.7029305499799278,0.6996002284408909,351.4907485102674,1.8909946617230529,2077,1024,3441,32.1146281127949,1.9472050418866504,317.42891535558533
51,51,51,0.6949016459253312,0.7111496244945118,359.16772033134765,1.9313930915261093,2072,1018,3484,34.82488503935945,2.1541357252709843,322.18869956671625
52,52,52,0.6949016459253312,0.7065280184864241,352.76364662493006,1.9816618467577736,2033,1036,3486,35.75663187963953,2.4051956528696268,314.6018190924193
53,53,53,0.6856684062625452,0.7072599531615925,361.04171467072143,1.9226441893152728,2053,1011,3459,35.06619140532156,2.364898822802912,323.6106244425979
54,54,54,0.7005218787635488,0.7054441260744986,349.5192767751894,1.8751335273987282,2028,1004,3453,31.726039468111964,2.3235235593167505,315.4697137477597
55,55,55,0.7069450020072259,0.7177739920499716,349.67235390890914,1.8757125314370984,2029,984,3421,31.63189106376211,1.9983008675315763,316.0421619776161
56,56,56,0.7081493376154155,0.6927437641723356,361.69839550380084,1.9102772015635048,2058,1047,3507,34.223841478356235,1.8208371756021813,325.65371684984336
57,57,57,0.6924929747089522,0.6956521739130435,360.2419833806221,1.9460186908490595,2085,1012,3483,33.54141089690461,2.073264657752414,324.6273078259644
58,58,58,0.6949016459253312,0.6920854997111496,354.43695570249565,1.9501971040444173,2050,1028,3477,32.83307298240209,2.7025180082261184,318.90136471186617
59,59,59,0.7049377759935769,0.6964692482915718,345.238938333191,1.8696553559851303,2017,1003,3449,32.23061589257461,1.927215695197904,311.0811067454194
60,60,60,0.6985146527498997,0.7040229885057471,350.6804709849015,1.9071682604341391,2046,1030,3465,33.14243232663418,2.1562609917485003,315.3817776665204
61,61,61,0.6912886391007628,0.6951219512195121,348.2350558495672,1.9325239055271488,2051,1019,3474,33.199558345405045,1.86935246115648,313.16614504300617
62,62,62,0.6965074267362505,0.6939481268011527,362.19723526687693,1.9759358890508565,2090,1038,3516,35.07418963769237,2.4261284099021467,324.6969172192807
63,63,63,0.6928944199116821,0.6807647740440325,355.63437124116797,1.8673878160448527,2072,1006,3464,28.812178754822455,1.4635414639828823,325.358651022362
64,64,64,0.7021276595744681,0.6963979416809606,366.728746189837,2.0526140678005658,2090,1038,3485,36.36490827181046,2.582186065886125,327.78165185213885
65,65,65,0.7045363307908471,0.69002849002849,343.54029345957235,1.9059996874081562,2005,998,3464,32.81257087721248,1.7617031024710756,308.96601947988813
66,66,66,0.688478522681654,0.6956268221574344,368.89699030011735,2.050108379645529,2074,1048,3509,36.49385567890571,2.4603199182672,329.9428147029447
67,67,67,0.6892814130871137,0.6983110075713453,359.7641858549626,1.9935626249475515,2067,1034,3471,37.004106245231426,2.484705004310188,320.27537460542044
68,68,68,0.6977117623444399,0.7169159953970079,347.7680423996399,1.895105326605434,2029,996,3431,33.238079085333126,2.1760422236281167,312.3539210906792
69,69,69,0.695303091128061,0.6934180138568129,367.9829390958337,2.01852971805965,2105,1043,3502,35.39412957967585,2.799677181494431,329.7891323346631
70,70,70,0.7077478924126857,0.6982416335791265,363.9609134326968,1.9804505170994875,2054,1024,3494,37.611265110335545,2.0175741906657803,324.33207413169555
71,71,71,0.6965074267362505,0.7239193083573487,352.3259504628498,1.9489512250581127,2065,1061,3496,35.279953362255796,2.268945030429002,314.77705207016436
72,72,72,0.7085507828181453,0.7059490084985836,357.6046341511963,1.965587612613746,2054,1031,3482,36.877479417223746,2.266321112982287,318.4608336209903
73,73,73,0.686069851465275,0.7027501462843768,359.81640945613265,1.9372065212660103,2086,1016,3467,36.38133302186585,2.4843646494100784,320.95071178485733
74,74,74,0.688478522681654,0.7154518950437317,359.0805185650396,1.9773659808541928,2089,1005,3467,35.77193948008985,2.4911367521747816,320.81744233277493
75,75,75,0.7053392211963067,0.7040409789413773,351.2368297593846,1.9173089452276235,2032,996,3470,33.53368284371681,2.4987124446887465,315.2044344709803
76,76,76,0.6981132075471698,0.6935020126509488,357.4397360053585,2.021506423210381,2070,1066,3538,36.24110119152382,1.7013165128388985,319.4973183009949
77,77,77,0.6993175431553593,0.6974741676234214,349.46370614002404,1.967915699470796,2038,1029,3490,35.28414796448335,1.9590785071679049,312.2204796683714
78,78,78,0.6888799678843838,0.7220279720279721,358.16649373579787,1.9806329056752523,2072,1039,3501,36.01978526083235,2.3020814773033984,319.8446269976633
79,79,79,0.7177840224809313,0.6951901565995525,339.7334502563661,1.914572047819629,2047,997,3455,28.258591917373014,1.8533536288676482,309.6215047101258
80,80,80,0.6912886391007628,0.7015098722415796,361.80009683679947,2.039106835832736,2050,1002,3478,38.61207186945589,2.2926861828837763,320.89533878445917
81,81,81,0.7029305499799278,0.7133066818960594,350.9483565473848,1.9223949973804162,2031,997,3466,33.026624202866486,2.178556083276239,315.7431762612418
82,82,82,0.711762344439984,0.6965595036661026,346.1187966186846,2.027302960696297,2008,1000,3488,37.10687640663633,2.5937674688167003,306.4181527432312
83,83,83,0.7113608992372541,0.6839729119638827,360.0486463082258,2.031345757054776,2042,1028,3494,36.59774983501388,2.4901123947370163,320.96078407847375
84,84,84,0.7097551184263348,0.6990950226244343,352.83683789304865,1.973479585604584,2014,1024,3507,35.13040296898934,2.3221054888085435,315.3843294352507
85,85,85,0.6949016459253312,0.7117273252455228,358.60549329443086,1.9194056042672512,2048,1021,3476,35.617309725437,1.9178851098776464,321.07029845911615
86,86,86,0.7153753512645524,0.6863075196408529,361.4550688805394,1.950821283300048,2077,1038,3512,34.48584556804082,2.070830908516515,324.89839240398146
87,87,87,0.6957045363307909,0.7189844200807848,368.65256208027847,1.9656868865155617,2099,1040,3509,35.65570430496974,2.2961608775475564,330.7006968977617
88,88,88,0.6876756322761943,0.6952714535901926,355.0135980077398,1.9357581721106023,2070,1018,3503,33.720920290189206,2.120068811236864,319.17260890631167
89,89,89,0.7013247691690084,0.6908986834573555,348.3730252812252,1.9132420941652284,2024,1007,3488,31.355195662381483,1.5624004910829308,315.4554291277606
90,90,90,0.7049377759935769,0.6924829157175398,363.2940624052478,1.9559783579514003,2055,1021,3490,34.68914957372745,2.2018744229965552,326.4030384085242
91,91,91,0.6868727418707347,0.7071887784921099,347.0767061695212,1.9718835389495983,2023,1040,3508,33.78368053319011,2.260655728077401,311.032369908254
92,92,92,0.7049377759935769,0.7152619589977222,356.9938104102677,1.9663033610384093,2038,1022,3520,36.4571360455974,2.257111798763583,318.2795625659056
93,93,93,0.6957045363307909,0.7039815349105597,369.1818184142624,2.0116098759020504,2101,1047,3524,38.81539750685955,2.348863969056962,328.0175569383452
94,94,94,0.6985146527498997,0.6919540229885057,352.0150637057212,1.965943764429393,2025,1019,3484,36.00088509805797,2.2491315384911004,313.76504706917234
95,95,95,0.6828582898434363,0.6972369194591417,355.237136521968,1.9390321789887508,2030,1017,3492,33.13754277184073,2.15446756890952,319.9451261812183
96,96,96,0.6961059815335207,0.6937716262975778,356.95826778573587,1.948729761948752,2027,997,3460,34.449593287780296,2.069271422859277,320.43940307509683
97,97,97,0.6876756322761943,0.7069468768242849,351.4340904826145,1.9000906878625312,2060,1035,3489,30.862291408169217,1.9539762846503308,318.6178227897939
98,98,98,0.6840626254516259,0.6960093896713615,358.6942031248288,1.96520970373631,2097,1018,3471,35.60410058266504,2.212644717669852,320.8774578244942
99,99,99,0.695303091128061,0.7026558891454965,348.00062721659606,1.9145375163399758,2032,1006,3483,34.805149696243966,1.4881914724581708,311.7072860478945
100,0,0,0.7125652348454437,0.7115492957746479,364.0713662084694,1.9589222597793257,2080,1022,3487,34.073991168146556,2.4293543371495177,327.5680207031748
101,1,1,0.7029305499799278,0.6978869217589948,356.87751003093115,1.92441771485544,2087,1038,3458,33.031685351814666,2.1378224517107416,321.7080022274057
102,2,2,0.6949016459253312,0.7244367417677643,352.5738534916249,1.9579965398988741,2035,1017,3464,35.376100648052194,2.4830185456460763,314.71473429792576
103,3,3,0.7017262143717382,0.6887871853546911,357.8324694831685,2.025672553147288,2032,1022,3487,36.821376829209825,2.661262101969668,318.34983055198967
104,4,4,0.6876756322761943,0.6935201401050788,359.8654217328225,2.0523172323198637,2038,1005,3486,39.383989822818535,2.38528715518968,318.09614475481465
105,5,5,0.709353673223605,0.7153367289190719,354.10968053079176,1.905494506184588,2064,1055,3466,32.422524656432145,1.968568338673596,319.71858753568574
106,6,6,0.700120433560819,0.6932339449541285,353.3583019215145,1.9744132455805057,2024,999,3459,34.554981275060136,2.723504015217166,316.0798166312373
107,7,7,0.6985146527498997,0.717816091954023,364.44311171977614,1.9996686655886744,2036,974,3425,38.301286330203375,2.7063070281215014,323.43551836145167
108,8,8,0.6928944199116821,0.697566628041715,354.68686072791917,1.9876545917514687,2049,1030,3471,35.71725063544322,1.9469210510621044,317.02268904141295
109,9,9,0.6908871938980329,0.6920395119116792,354.19628195152666,1.9276957499690115,2049,1017,3476,32.404594852295205,2.3828381495221413,319.4088489497085
110,10,10,0.7073464472099559,0.7043132803632236,363.1568577547834,1.9515250095193464,2053,1050,3481,35.18385745273534,2.6337711203357275,325.33922918171106
111,11,11,0.7085507828181453,0.7087818696883853,347.56439612559893,1.9570172363603517,2030,1047,3485,35.378620818408756,1.5411784212345545,310.644596885957
112,12,12,0.7009233239662787,0.6907216494845361,360.77253206239465,2.0539645042913914,2034,1014,3488,38.75256723306799,2.0577953289781106,319.96216950034943
113,13,13,0.7041348855881172,0.6995438996579247,367.5591402130165,2.0148330038881586,2058,1021,3467,38.142154119811,2.9597279751148404,326.45725811808995
114,14,14,0.7133681252509032,0.7197523916713562,359.41629240651474,1.9100164775216453,2063,1016,3453,34.671254041153425,1.9767444910714125,322.76829387428864
115,15,15,0.6872741870734644,0.7003504672897196,355.7053825231324,2.0483835506991506,2020,1014,3495,38.29045899334413,2.8097263117051945,314.60519721808333
116,16,16,0.6928944199116821,0.6987253765932793,359.7779533742038,1.9633762287328291,2090,1013,3439,33.252752757925855,3.106193914203455,323.41900670207315
117,17,17,0.6957045363307909,0.7149451817657242,368.1769499848523,2.026893751316511,2094,1049,3522,35.55146407419114,2.7323942512801747,329.8930916593805
118,18,18,0.6892814130871137,0.6889924286546302,354.453301952582,1.9993789126852544,2043,1007,3450,34.82476072107678,2.639475306843693,316.9890659246604
119,19,19,0.7017262143717382,0.6990846681922197,347.2741378692981,1.9473989879378748,2039,1019,3464,33.602971619613044,2.319443917547132,311.3517223321377
120,20,20,0.6945002007226013,0.7075144508670519,358.99043362776086,2.003600523974459,2044,1029,3485,36.654980002123615,3.0857896403186165,319.24966398531717
121,21,21,0.6904857486953031,0.6959302325581396,355.6324801084436,1.9068634310122965,2055,1034,3483,31.2692333414866,2.3116480690221444,322.051598697935
122,22,22,0.7165796868727419,0.6941176470588235,357.12322315302765,1.9979826932918008,2080,1047,3480,36.41863239094125,1.9774758878728265,318.72711487421384
123,23,23,0.6908871938980329,0.715281812899477,362.07156889502886,2.0022804284312783,2089,1017,3475,37.005703609968656,2.6924429728941344,322.37342231216616
124,24,24,0.7045363307908471,0.6940170940170939,350.44271864159555,2.010077777418922,2014,995,3464,36.43816231480845,2.4409235993061067,311.5636327274794
125,25,25,0.6876756322761943,0.7145359019264448,362.8009713210037,2.0025866450046235,2083,1036,3473,38.68550169844531,2.6396313187303084,321.4758383038282
126,26,26,0.6760337213970293,0.6834916864608076,351.01272331700164,1.9652619170516776,2044,1059,3484,33.43072520301013,2.3560163303295862,315.2259817836611
127,27,27,0.7149739060618225,0.7024143739472206,352.72484449638125,1.9091626632340275,2088,1072,3497,31.367551637061435,1.8802684566224923,319.47702440269717
128,28,28,0.6892814130871137,0.6808386721025044,363.0634992789207,2.056697195104329,2045,1034,3491,37.16054256226722,2.5120672002019684,323.39088951645226
129,29,29,0.6981132075471698,0.7176538240368028,358.96620102402534,1.946668132452538,2079,1045,3497,34.805141421974284,2.1612043092267688,321.99985529282503
130,30,30,0.6973103171417102,0.6989061600460564,357.12001950316824,1.9701362033395868,2056,1050,3511,33.78327042310132,2.8166700237811177,320.52007905628625
131,31,31,0.6957045363307909,0.6878245816503173,352.9725378900357,1.92283815517023,2027,1017,3464,32.824286611805604,2.4058756879300316,317.74237559030115
132,32,32,0.6928944199116821,0.7004634994206257,359.41385734861564,1.945099224950262,2097,1055,3492,31.030348151245068,2.1344584608367674,326.2490507365334
133,33,33,0.7197912484945805,0.6949247071946458,350.35745082360665,1.9014589529981665,2057,1054,3464,31.77403503979744,2.0361385480033585,316.5472772358072
134,34,34,0.7049377759935769,0.6953302961275627,361.9575347200029,1.9782425872796163,2068,1043,3470,36.141342960617976,2.3605059794129883,323.4556857799699
135,35,35,0.7141710156563629,0.6908375491849353,369.25748143519417,1.9761913621532268,2095,1066,3482,37.04943488630808,2.750668053834896,329.45737849505065
136,36,36,0.7073464472099559,0.6850170261066969,359.56182070577853,1.9523801197780093,2052,1036,3466,33.26203502177437,2.364836021623153,323.93494966238086
137,37,37,0.6940987555198715,0.6928860613071139,358.86081798363966,1.9888296908859169,2069,1041,3484,35.67476715580188,2.091868632803387,321.09418219503584
138,38,38,0.6993175431553593,0.6888633754305397,353.77682328294657,2.039229046683248,2036,1002,3500,38.73159814100954,2.7061982011594234,312.33902694077733
139,39,39,0.6868727418707347,0.7054354178842782,357.6147671221637,1.9396057698383724,2053,1020,3470,34.78243819485787,1.7858005589741983,321.0465283683332
140,40,40,0.6932958651144119,0.7168500289519398,346.7774190488707,1.9618619198650529,2042,1058,3499,32.29082299191507,1.5777330506477203,312.90886300630797
141,41,41,0.695303091128061,0.6899538106235565,347.30327667580116,1.9801699891079392,2038,1009,3468,35.487510967358084,2.1551439427672334,309.6606217656767
142,42,42,0.6949016459253312,0.6955517042172155,357.1442803652137,1.9623965039208453,2057,1035,3492,32.74554019846659,1.838605777332574,322.56013438941534
143,43,43,0.7025291047771979,0.7040000000000001,357.1745760205557,1.9666446593411504,2065,1022,3459,36.30921884734636,2.619357890743047,318.2459992824663
144,44,44,0.7081493376154155,0.7006802721088435,352.27347332638885,1.9125105231226185,2058,1034,3459,33.06128363254122,1.5790349528903476,317.6331547409572
145,45,45,0.7025291047771979,0.7005714285714286,352.0824329502236,1.9063370360619425,2068,1039,3475,32.118115662571824,1.6243938349567668,318.33992345269587
146,46,46,0.6965074267362505,0.6991354466858791,366.214987207444,2.012569645634276,2058,1010,3460,37.82288819033011,2.8629045141191103,325.52919450299447
147,47,47,0.7021276595744681,0.6798170383076043,353.70234881287223,1.9574899346598709,2037,1015,3452,35.19563573188813,2.279321676167374,316.2273914048175
148,48,48,0.6977117623444399,0.6927502876869965,358.74368385388937,1.9630861916879727,2029,1022,3488,36.998298386787326,2.3995332770659514,319.3458521900366
149,49,49,0.7061421116017663,0.7038089823763501,356.2783949776184,1.948049989270705,2049,1046,3487,34.06780444479249,2.575142848607854,319.6354476842173
150,50,50,0.7133681252509032,0.7011817670230726,347.0306431442013,1.906369895080136,2018,1034,3474,32.51966127186664,2.1473500948122357,312.36363177752287
151,51,51,0.6981132075471698,0.6883266244968372,362.5811331070323,2.052096772761796,2096,1038,3490,36.91939208507677,2.4602311438279973,323.2015098781275
152,52,52,0.6973103171417102,0.6799078871617732,357.1154362083393,2.004089378106706,2052,1034,3491,36.09721733026385,2.9052068884001367,318.11301198967607
153,53,53,0.6940987555198715,0.7050318102949682,351.71153000025384,1.9195531133157158,2086,1051,3493,32.51497401603418,1.5090230864661367,317.68753289775384
154,54,54,0.7065435568044962,0.7022727272727273,363.0238480523319,2.023213631335444,2054,1018,3473,37.61890312209468,2.739515165849007,322.6654297643888
155,55,55,0.7137695704536331,0.6940382452193475,360.6565932166546,1.975034622261115,2055,1004,3478,35.9491364068959,2.212230925398388,322.4952258843606
156,56,56,0.7129666800481734,0.7263513513513513,353.85862344033654,1.9901007404134712,2039,1023,3473,36.24945997483512,2.19952444614846,315.40963901935197
157,57,57,0.6949016459253312,0.7065280184864241,356.0458279774034,1.9651098663847657,2061,1038,3487,33.33442302949544,2.4698978323857377,320.241507115522
158,58,58,0.6997189883580891,0.7102696500286861,361.8741359172551,1.9813741047081503,2087,1040,3508,35.991908801964215,2.3093936417443857,323.5728334735477
159,59,59,0.688478522681654,0.6868804664723032,364.73244308013017,1.977795259049528,2093,1038,3491,34.50254174728095,2.3913892031961512,327.83851212965243
160,60,60,0.6916900843034925,0.6871735345327916,351.1388604317462,1.9672760144173682,2035,1054,3478,35.18371696085459,2.1233152513160314,313.8318282195755
161,61,61,0.6920915295062224,0.7204176334106729,355.1407637394416,1.9006258534822025,2085,1025,3475,30.25876177462484,1.7699771499255887,323.1120248148915
162,62,62,0.7077478924126857,0.7107203630175837,350.89371694654744,1.9678933911897123,2046,1038,3483,34.18532404045658,2.2450536289754965,314.46333927711606
163,63,63,0.7081493376154155,0.7001133786848073,356.7101111852785,1.9904091718416377,2075,1040,3499,36.36971511129528,2.4342162426695317,317.90617983131284
164,64,64,0.6920915295062224,0.7012761020881669,350.3376857433509,1.956944328969348,2042,1000,3448,34.867738134366306,2.2459545171508943,313.22399309183413
165,65,65,0.6904857486953031,0.6947674418604651,350.0381056353556,1.9184804148868173,2074,1041,3463,31.15952872075841,2.1484608298403325,316.7301160847552
166,66,66,0.7029305499799278,0.7144488863506567,352.6987129658233,1.9825824400151604,2076,1048,3514,36.597023738112995,1.8605235363059065,314.2411656914052
167,67,67,0.7025291047771979,0.6868571428571428,353.13712595679397,2.0310638310252336,2030,1020,3471,36.22991606863218,2.1628833500954454,314.7443265380666
168,68,68,0.7137695704536331,0.6833520809898763,351.9696193569889,1.912153256937282,2083,1048,3480,30.75244715507679,1.8116120265234168,319.40556017538717
169,69,69,0.7005218787635488,0.7060171919770774,354.4491286330764,1.972660960673262,2037,1015,3463,34.415811341964385,2.370309148049351,317.66300814306305
170,70,70,0.7061421116017663,0.6930073905628198,348.5653454954262,1.8979125519137083,2056,1009,3437,32.22209942172665,2.115985156628827,314.2272609170712
171,71,71,0.6961059815335207,0.7018454440599771,349.4170471750503,1.9482789343801672,2050,1029,3477,34.23001254311953,2.5445063717917,312.64252826013944
172,72,72,0.6880770774789241,0.6983663943990666,341.8234354401943,1.920197763754309,2050,1034,3462,32.686046434086926,2.2854520022010707,306.8519370039076
173,73,73,0.7041348855881172,0.6744583808437856,348.809150433828,1.956147727582881,2029,1011,3476,34.03471575552549,2.2392315841623454,312.53520309413943
174,74,74,0.7057406663990365,0.7059158134243458,348.80193660782135,1.9698296207481885,2026,1008,3463,35.452145491908546,2.634734279002679,310.71505683690987
175,75,75,0.7121637896427138,0.6894024802705749,362.9991324585686,2.094986669622777,2075,1062,3531,39.22618409464585,2.9065572651293285,320.8663910987925
176,76,76,0.7013247691690084,0.6994848311390955,361.9272566991148,2.0113080826207392,2068,1032,3461,38.849718089882046,2.9296932592043823,320.14784535002894
177,77,77,0.711762344439984,0.6971235194585449,364.8179347847394,2.034233200990603,2067,1032,3459,39.529215954639504,2.998819516365681,322.28989931373434
178,78,78,0.7017262143717382,0.7013729977116705,350.169101120004,1.9515748309889591,2060,1017,3457,33.59528542995452,2.7822539390403307,313.7915617510096
179,79,79,0.6997189883580891,0.6993689041881813,353.3494153917525,1.8978111209263864,2072,1054,3500,30.88176759667085,1.9414336141355069,320.5262141809452
180,80,80,0.7041348855881172,0.6978335233751425,352.4312020833239,1.922712882697243,2075,1034,3481,31.69706109998327,1.6180388087054591,319.1161021746363
181,81,81,0.6961059815335207,0.6949250288350635,362.0691591934912,1.9228906872983853,2065,1020,3468,32.73028067543126,2.236516186166788,327.1023623318923
182,82,82,0.7037334403853874,0.6902452937820879,347.64397060136724,1.9463300362775195,2010,1000,3434,34.71774210293948,2.5192001839086697,310.40702831451733
183,83,83,0.7053392211963067,0.7017643710870802,361.6839732892229,2.03692295212682,2059,1052,3477,38.23793349876383,3.0879586236071472,320.3580811668517
184,84,84,0.7085507828181453,0.7121813031161474,355.5867052548192,1.9650858119953416,2032,1015,3476,34.95746774155036,2.5198510600596684,318.10938645320823
185,85,85,0.7017262143717382,0.7128146453089245,361.3904522629528,1.968149844408708,2054,1002,3454,36.82239599057394,2.5913674882257567,321.97668878415413
