,Unnamed: 0,Unnamed: 0.1,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
52,52,52,0.19067599067599067,0.31295843520782396,415.0223736760369,2.5068035164489184,2492,1311,4130,7.653865722720082,3.0830833601449497,404.2854245931714
53,53,53,0.17622377622377622,0.3253968253968254,422.7281897860418,2.4606692173955063,2554,1352,4139,6.80310071742612,2.5975699979667577,413.32751907064835
54,54,54,0.20093240093240086,0.2784222737819025,408.11101337379273,2.409464994803721,2487,1312,4148,6.363663622426159,2.5854859143616933,399.1618638370048
55,55,55,0.20466200466200465,0.3097949886104784,421.39732237437966,2.416910606090472,2556,1343,4153,6.577082428206634,2.040768769342587,412.7794711768302
56,56,56,0.17389277389277388,0.2868632707774799,413.5525373063903,2.392351864194427,2516,1297,4116,6.3184849615383385,2.562306061481981,404.67174628337006
57,57,57,0.20372960372960366,0.3112128146453089,392.98003664343713,2.457867778634444,2472,1311,4117,6.922852960457949,2.6266538041468452,383.43052987883186
58,58,58,0.19114219114219114,0.3121951219512195,411.82685933846915,2.450674435113457,2513,1327,4127,7.375751726118763,2.4035644293405074,402.0475431830105
59,59,59,0.17482517482517482,0.31733333333333336,419.7874108131212,2.3570261464970264,2546,1312,4109,5.623748228144682,2.233285899291793,411.93037668568513
60,60,60,0.193006993006993,0.2826086956521739,420.28883583038595,2.4181576598429038,2529,1298,4131,6.609789895625119,2.3882372488700687,411.29080868589097
61,61,61,0.1944055944055944,0.31654676258992803,408.979722564008,2.4475783496701315,2511,1333,4140,6.829794336103567,2.4816822309403896,399.66824599696366
62,62,62,0.19347319347319347,0.29156626506024097,410.065558745177,2.4675883799859903,2517,1325,4131,7.415566828050369,2.4543597281600573,400.1956321889669
63,63,63,0.19114219114219114,0.3097560975609756,408.6709607817493,2.3637079637740506,2517,1319,4119,6.1898510421097175,1.8969082021102284,400.5842015375292
64,64,64,0.18974358974358974,0.2800982800982801,413.74854569352135,2.6023467967773444,2530,1367,4170,7.677766909709907,3.152069024592932,402.9187097592182
65,65,65,0.19393939393939394,0.3076923076923077,413.8304708022272,2.4330633464909437,2555,1334,4138,6.411043516324973,2.23730030276702,405.18212698313596
66,66,66,0.2027972027972028,0.3356321839080461,422.3187063654918,2.5851151845219125,2517,1318,4166,8.411547172953492,2.665592695714636,411.2415664968245
67,67,67,0.18135198135198136,0.2673521850899743,425.7698531069839,2.5265954862604647,2537,1348,4164,7.038004432240317,2.805962254540999,415.92588642020286
68,68,68,0.17202797202797196,0.2926829268292683,415.05230414560674,2.3998861800999527,2521,1326,4111,6.072929223143188,2.1982956323050704,406.7810792901584
69,69,69,0.1874125874125874,0.291044776119403,423.82440963819687,2.538649595759668,2524,1301,4135,7.264573828150091,2.685293598051844,413.87454221199516
70,70,70,0.19114219114219114,0.28292682926829266,422.9157460028984,2.515402605785229,2537,1334,4146,6.842401634583736,2.5059502952934825,413.5673940730208
71,71,71,0.19207459207459207,0.25728155339805825,406.59182890077807,2.45304748484223,2474,1284,4125,6.693656279468146,2.668685638421892,397.2294869828885
72,72,72,0.1808857808857809,0.31958762886597936,416.72696405622946,2.4977456851907403,2535,1339,4161,7.388863421625233,2.4926781860086265,406.8454224485957
73,73,73,0.19114219114219114,0.2609756097560976,413.20194229667374,2.4596776199266888,2543,1318,4140,6.7104813089712,2.6384299799303625,403.85303100777224
74,74,74,0.1883449883449884,0.3292079207920792,424.0420905285877,2.5037060686651027,2512,1293,4130,6.837801373050274,2.3788371296367936,414.82545202590063
75,75,75,0.1916083916083916,0.291970802919708,415.9016701374096,2.4263027140153235,2542,1318,4153,6.118408381180787,2.386650108763288,407.3966116474653
76,76,76,0.2,0.2937062937062937,418.26468791717247,2.5210556922445777,2513,1316,4137,7.627526182805767,3.1125963322818846,407.5245654020849
77,77,77,0.18414918414918416,0.3240506329113924,411.7249464824517,2.485624827201935,2536,1363,4179,6.745630314601541,2.102843051639242,402.8764731162111
78,78,78,0.18181818181818185,0.2692307692307692,412.7729059407465,2.4900117251117337,2518,1317,4152,6.051165535938887,2.716206412626282,404.00553399218194
79,79,79,0.20466200466200465,0.32574031890660593,404.6377044645234,2.399618617404983,2527,1299,4095,5.842583446109384,2.016735108526647,396.7783859098883
80,80,80,0.18974358974358974,0.3194103194103194,423.7469209224189,2.5864453064487254,2550,1325,4168,8.040778883502773,2.9240209165136832,412.78212112240266
81,81,81,0.1855477855477856,0.29396984924623115,413.3585732373248,2.432309398025704,2541,1313,4148,5.8599430907753405,2.4190929748558507,405.0795371716945
82,82,82,0.19207459207459207,0.3106796116504854,423.91488770498086,2.556243655331064,2533,1306,4143,7.5824617502879645,2.450881728454025,413.8815442262391
83,83,83,0.2013986013986014,0.2638888888888889,409.9591923854278,2.5464738376652054,2468,1304,4148,7.755675846644699,2.9555599554673617,399.2479565833153
84,84,84,0.1836829836829837,0.3147208121827411,416.5317470384191,2.4845288324223507,2568,1365,4151,6.989216744679277,2.5489482310331586,406.99358206270654
85,85,85,0.17622377622377622,0.2962962962962963,428.900184102254,2.453898619419646,2563,1320,4168,6.473594068951818,2.507948545733421,419.91864148756963
86,86,86,0.17995337995337995,0.2901554404145077,410.91153989855934,2.46068662380175,2519,1325,4139,6.205491128306834,2.264759533988253,402.4412892362653
87,87,87,0.19067599067599067,0.30073349633251834,414.1857542422711,2.4867919751668266,2495,1330,4171,7.383487911775835,2.271964045998791,404.5303022844972
88,88,88,0.2027972027972028,0.34942528735632183,411.4189232439562,2.4634496176963787,2527,1341,4159,7.303593939734937,2.536641437753043,401.578687866468
89,89,89,0.20372960372960366,0.2974828375286041,413.1367161782344,2.399811995017256,2532,1323,4150,6.348014099993893,2.1870726467411736,404.6016294314995
90,90,90,0.1850815850815851,0.3022670025188917,410.45490660375987,2.4498076429395685,2519,1301,4122,6.686901256568652,2.481029252365201,401.2869760948255
91,91,91,0.1972027972027972,0.28368794326241137,413.3353262371882,2.4873425132896534,2527,1324,4162,6.512816617493395,2.4835514346565657,404.33895818503953
92,92,92,0.1972027972027972,0.3262411347517731,412.3391567045217,2.4667954544163835,2525,1317,4139,7.457103128593155,2.93477375885592,401.94727981707223
93,93,93,0.1836829836829837,0.3147208121827411,428.239533221845,2.5377979311885484,2516,1308,4172,7.33366746232409,2.552697868534492,418.3531678909854
94,94,94,0.19347319347319347,0.2891566265060241,421.2844212431161,2.485916950001076,2526,1324,4147,7.170399295012463,2.304181494891695,411.80984045321196
95,95,95,0.19766899766899768,0.3349056603773585,412.05759282062087,2.4632453176203284,2554,1346,4144,6.8380377559839385,2.3295860340208656,402.88996903061616
96,96,96,0.18974358974358974,0.2972972972972973,414.29628191040695,2.4812154545158327,2505,1300,4152,6.937480345479258,2.64596172818468,404.7128398367431
97,97,97,0.19067599067599067,0.28117359413202936,400.9163222395578,2.392394517026497,2499,1269,4079,6.1296037027742925,2.3905380382898658,392.3961804984935
98,98,98,0.1874125874125874,0.3208955223880597,418.9313712980154,2.4556090111194875,2528,1322,4160,7.207498953593537,2.0420137489125065,409.6818585955097
99,99,99,0.19347319347319347,0.3421686746987952,410.06101492722064,2.4521124476859493,2522,1336,4150,7.1673879759256565,2.5166201592340065,400.37700679206125
100,0,0,0.1864801864801865,0.3125,409.95261054673546,2.475387578224749,2539,1325,4110,6.217174095184318,2.5495747218174905,401.1858617297335
101,1,1,0.19487179487179487,0.3157894736842105,414.7768199085085,2.435134955628995,2505,1308,4111,6.6560030981737635,2.3579042997971835,405.7629125105384
102,2,2,0.1981351981351981,0.32,400.4054265475534,2.5197693786415907,2483,1334,4165,6.87227286509921,2.327222017118608,391.20593166533575
103,3,3,0.17389277389277388,0.3270777479892761,413.8693983694404,2.586743574820896,2519,1313,4134,7.408659880384812,3.1143239640211897,403.3464145250351
104,4,4,0.2027972027972028,0.2781609195402299,418.23165343863434,2.6247519531934627,2493,1321,4162,8.230620328403992,3.8302846805564896,406.1707484296745
105,5,5,0.19347319347319347,0.2746987951807229,408.55769947402536,2.4299464451782216,2512,1310,4140,5.733147042270926,2.4671354430083694,400.357416988746
106,6,6,0.20093240093240086,0.2761020881670533,407.5720150296778,2.499345685091684,2484,1291,4118,7.344276611801955,2.586187430006948,397.6415509878685
107,7,7,0.193006993006993,0.30676328502415456,418.6932491830082,2.5524317916527557,2515,1303,4135,7.4744860780471685,3.395544665942652,407.8232184390194
108,8,8,0.1916083916083916,0.2798053527980535,414.5620461195414,2.515028203914436,2518,1311,4138,6.317303195233063,2.7180588235677687,405.5266841007408
109,9,9,0.19254079254079254,0.324455205811138,405.5329774602983,2.461555720002878,2497,1342,4153,7.0187104287817546,2.6120395490078168,395.9022274825094
110,10,10,0.19953379953379954,0.2827102803738318,418.51960253083917,2.4942412218044065,2529,1319,4148,6.806683259345768,2.7003212988335927,409.0125979726597
111,11,11,0.19906759906759908,0.2693208430913349,404.8861443813677,2.463464954199431,2518,1348,4148,6.588671744915677,2.066762079035663,396.2307105574176
112,12,12,0.2055944055944056,0.2857142857142857,420.7586577158588,2.6229935062510545,2544,1357,4187,8.060741651040274,3.168524013743116,409.52939205107566
113,13,13,0.1827505827505828,0.2576530612244898,417.79869282413534,2.5647351996944443,2504,1315,4152,6.451813073758268,3.0608755153055762,408.2860042350714
114,14,14,0.1972027972027972,0.3049645390070922,407.208293582313,2.4391151675947205,2490,1295,4128,6.600064385659668,2.5684918878082565,398.03973730884513
115,15,15,0.18927738927738927,0.3103448275862069,412.94964179147405,2.6049592320848522,2503,1310,4151,7.7629454898009564,3.0319793271714097,402.15471697450295
116,16,16,0.1832167832167832,0.2849872773536896,411.0119309543576,2.4921706205307426,2497,1323,4146,6.63403676941509,2.794651059656856,401.5832431252859
117,17,17,0.19953379953379954,0.2733644859813084,406.30708456884776,2.5236608298741183,2490,1289,4120,6.738649253936144,2.6753748455625765,396.8930604693492
118,18,18,0.1883449883449884,0.3118811881188119,418.4194303437522,2.5422610437171547,2549,1358,4146,6.503178342215503,3.0327194128674533,408.88353258866937
119,19,19,0.1864801864801865,0.3275,408.67523190849005,2.4767456138256825,2520,1353,4159,6.892690613766015,2.41493675065178,399.36760454407226
120,20,20,0.1883449883449884,0.2995049504950495,403.2233319798357,2.530266840675828,2470,1287,4152,7.486994348152453,3.097847713337144,392.6384899183464
121,21,21,0.17995337995337995,0.2927461139896373,407.7418881036952,2.419661493473714,2494,1320,4146,5.5230880296032,2.345799117274965,399.8730009568174
122,22,22,0.19627039627039627,0.29691211401425177,423.8935276627784,2.5487289659656174,2535,1336,4159,7.3872035262320175,2.988966267076969,413.5173578694705
123,23,23,0.1864801864801865,0.275,413.0974170351946,2.535633639113354,2522,1332,4147,7.376449623702795,3.3327895835005896,402.3881778279914
124,24,24,0.19254079254079254,0.2493946731234867,413.9414840174669,2.5835324607377834,2511,1328,4159,7.08195643113404,3.0162205316418165,403.84330705469085
125,25,25,0.2,0.2657342657342657,408.973422122361,2.5160874202627754,2474,1281,4126,7.795101934982876,2.8635288303148863,398.31479135706337
126,26,26,0.1832167832167832,0.3002544529262087,412.58653322452994,2.4829316037973865,2505,1319,4134,6.646761701684066,2.774221513593945,403.1655500092518
127,27,27,0.18787878787878787,0.3325062034739454,403.95821708458436,2.4022761395024164,2473,1278,4105,6.026147149944848,2.262801217916965,395.66926871672285
128,28,28,0.19207459207459207,0.2912621359223301,424.690377946044,2.5897266991051766,2524,1336,4168,7.603937393940347,3.1905041393449105,413.8959364127591
129,29,29,0.1953379953379953,0.2911694510739857,410.1256434081359,2.455691995596123,2545,1326,4142,6.283706636733752,2.164462097910281,401.6774746734918
130,30,30,0.20606060606060608,0.3212669683257919,416.7165158090048,2.462364951513877,2474,1303,4123,7.173284508319418,2.355046477381123,407.1881848233048
131,31,31,0.19487179487179487,0.2727272727272727,415.17783892670235,2.4665269980421467,2527,1319,4133,6.4045829937918,2.765499224893196,406.0077567080173
132,32,32,0.1808857808857809,0.2860824742268041,406.31509753448057,2.4383371138877843,2500,1316,4119,5.757945142718933,2.3926267731475206,398.16452561861314
133,33,33,0.19393939393939394,0.3389423076923077,414.93227072547216,2.4017553832455967,2509,1300,4127,5.950201764434844,2.8460980898481445,406.1359708711888
134,34,34,0.1986013986013986,0.2652582159624413,414.0805597452669,2.5265937363513893,2502,1329,4141,7.326170891172258,2.612162784962111,404.14222606913285
135,35,35,0.1986013986013986,0.2699530516431925,409.7550853614718,2.4998240052365968,2480,1284,4110,7.394553372232293,2.744781861270152,399.61575012797005
136,36,36,0.1832167832167832,0.2849872773536896,404.7138411975895,2.4773004933200298,2476,1295,4134,6.6151154962434005,2.3137958848474844,395.78492981649833
137,37,37,0.1981351981351981,0.3129411764705882,421.4624867764214,2.5277896279333354,2512,1321,4144,7.377696084132093,3.3446685822893687,410.7401221100008
138,38,38,0.18787878787878787,0.3176178660049628,412.73391474039335,2.5609267633295887,2488,1294,4104,8.032123788989875,2.9905847190514976,401.7112062323522
139,39,39,0.18601398601398605,0.2982456140350877,412.9957954847483,2.473874526269113,2535,1349,4158,6.7809738820311685,2.3531517747459088,403.86166982797175
140,40,40,0.193006993006993,0.30917874396135264,414.29246443164703,2.4541252602059083,2521,1315,4121,6.195354552107595,2.5637957339947675,405.5333141455442
141,41,41,0.19254079254079254,0.2590799031476997,409.35451577627936,2.5141132322525053,2491,1298,4136,7.117173739332392,2.5981522884463693,399.6391897485011
142,42,42,0.19393939393939394,0.2692307692307692,407.6996135993368,2.479278715597994,2499,1316,4135,6.873480858615935,2.5058325815223497,398.32030015919884
143,43,43,0.19347319347319347,0.2891566265060241,423.95001537904113,2.4951370067160066,2525,1315,4156,6.6965301046304155,2.301909595277726,414.95157567913367
144,44,44,0.20233100233100232,0.30184331797235026,407.5057949060327,2.4361720622003245,2499,1267,4086,7.026000410285673,2.9656818936849563,397.5141126020621
145,45,45,0.193006993006993,0.3140096618357488,408.80728408068774,2.4007087117301293,2477,1283,4098,6.117899817086965,2.4831173642143174,400.2062668993862
146,46,46,0.19766899766899768,0.29245283018867924,418.9379038019748,2.5629878729689817,2507,1292,4127,8.06810762725966,3.601758593414821,407.2680375813005
147,47,47,0.19114219114219114,0.2804878048780488,406.2243142242463,2.4936215152085777,2447,1269,4124,7.005600526388744,2.6135360244219976,396.60517767343595
148,48,48,0.18414918414918416,0.2911392405063291,404.0096125639872,2.486759366920234,2482,1301,4122,7.289302928963332,2.8564105690993182,393.86389906592524
149,49,49,0.19953379953379954,0.3434579439252337,414.08315935575934,2.4820685133298857,2500,1305,4127,7.783765190842358,2.6135503180181496,403.6858438468989
150,50,50,0.1827505827505828,0.31887755102040816,398.0313095348375,2.4099452844669083,2489,1300,4114,5.623238653929692,2.027289189686262,390.38078169122144
151,51,51,0.19393939393939394,0.28846153846153844,411.8846464452869,2.593593020996945,2492,1332,4164,6.980932421841336,3.1853114341973687,401.71840258924857
152,52,52,0.1827505827505828,0.29081632653061223,417.7152711846288,2.535226706035984,2516,1314,4153,7.100927283416183,2.611468582779192,408.0028753184334
153,53,53,0.1888111888111888,0.27901234567901234,406.2962088234957,2.431041674376696,2502,1309,4103,6.540709903405992,2.745349047569189,397.0101498725209
154,54,54,0.19393939393939394,0.28846153846153844,422.68418866778006,2.575915717721116,2538,1333,4166,7.3377071364964594,3.3942567258255183,411.9522248054592
155,55,55,0.19207459207459207,0.3009708737864077,418.37367051067724,2.4870715346924235,2530,1320,4120,7.143788909485005,2.8327376319280906,408.3971439692655
156,56,56,0.19347319347319347,0.29397590361445786,412.4826566209226,2.520603069837265,2476,1272,4123,6.9355414346678534,2.85652264393648,402.69059254231803
157,57,57,0.1874125874125874,0.3009950248756219,412.70741342930086,2.474722147476548,2509,1307,4122,6.810201446869116,2.4511466355471736,403.44606534688535
158,58,58,0.1958041958041958,0.3333333333333333,406.70834747889694,2.499761159261226,2490,1322,4141,7.359298747776518,3.1534151812281737,396.1956335498938
159,59,59,0.1958041958041958,0.2928571428571429,413.4327593882562,2.477805087501734,2494,1298,4108,7.2449765835071185,3.1342171574375786,403.0535656473121
160,60,60,0.1864801864801865,0.27,404.1351846536628,2.46565817967239,2483,1298,4118,6.5929255907188296,2.3825877012259906,395.1596713617179
161,61,61,0.193006993006993,0.2922705314009662,405.12122008580116,2.40329180749397,2523,1342,4108,5.978252912577786,2.4859255971361502,396.65704157608775
162,62,62,0.2013986013986014,0.30092592592592593,409.86502313877884,2.5138841223123807,2480,1340,4185,7.131412597087723,2.715508344959312,400.0181021967324
163,63,63,0.19673659673659674,0.34360189573459715,406.2401872804632,2.4987846247469907,2455,1298,4134,7.641214646401286,2.7763677720790616,395.82260486198373
164,64,64,0.1916083916083916,0.2798053527980535,425.35597215153365,2.4788845031791573,2594,1342,4138,6.797340413090772,2.6964340316432245,415.8621977067994
165,65,65,0.19487179487179487,0.3181818181818182,420.5159462166249,2.410614585272664,2534,1309,4116,6.292572634045813,2.5419025284995764,411.6814710540786
166,66,66,0.1981351981351981,0.2564705882352941,419.1026961160736,2.481569795043289,2528,1302,4117,7.854474866032021,2.999873287213552,408.24834796282835
167,67,67,0.20186480186480185,0.3071593533487298,417.2019128181914,2.545574449029285,2502,1284,4118,8.560036098883886,2.9713339369711487,405.67054278233667
168,68,68,0.1888111888111888,0.291358024691358,416.3828864672935,2.4015125153462367,2540,1328,4134,5.179154336183014,2.5279950045881776,408.6757371265227
169,69,69,0.18414918414918416,0.28860759493670884,409.59405616901637,2.4932205689212736,2528,1328,4129,6.606456822146112,2.9361447627265687,400.05145458414376
170,70,70,0.1953379953379953,0.27923627684964203,412.304820854396,2.4299489213537666,2541,1331,4116,6.208371923900575,2.6426618329005858,403.45378709759524
171,71,71,0.18974358974358974,0.28746928746928746,402.86305118870933,2.4443624013906,2449,1286,4117,6.568101673261403,2.7251606018347507,393.569788913614
172,72,72,0.19673659673659674,0.3104265402843602,412.73037017026877,2.4253757215600498,2535,1314,4113,6.503421148905993,2.522726529241587,403.70422249212197
173,73,73,0.1780885780885781,0.2879581151832461,406.50678195275714,2.470198388555964,2481,1281,4108,6.049701460109693,2.6262243343488882,397.8308561582991
174,74,74,0.1836829836829837,0.2715736040609137,411.617752653194,2.4849364948780552,2501,1271,4097,6.425636744387004,2.5160404247677413,402.67607548403885
175,75,75,0.18181818181818185,0.3461538461538461,417.9775863146045,2.6149018874300447,2509,1308,4146,7.9475090960804975,3.0482358223591186,406.9818413961648
176,76,76,0.193006993006993,0.2898550724637681,414.26193009469597,2.5435861067353804,2480,1323,4146,7.5539300978480055,3.0683889129054114,403.6396110839425
177,77,77,0.2097902097902098,0.32,416.40387021486,2.6081847526539668,2512,1331,4152,8.739229549367948,2.8523393249645483,404.81230134052817
178,78,78,0.18461538461538465,0.2601010101010101,403.36729984243897,2.4573913228488635,2486,1301,4116,6.293474228064027,2.254379229373856,394.81944638500084
179,79,79,0.1888111888111888,0.3012345679012346,412.2049743000394,2.3773212003884647,2522,1296,4091,5.689933210332301,2.42433292874174,404.090708160966
180,80,80,0.18601398601398605,0.2932330827067669,413.083479160559,2.420987408338425,2540,1300,4129,6.339020944004166,2.6179100374970448,404.12654817905855
181,81,81,0.1855477855477856,0.2964824120603015,402.77493396214135,2.4285043560148223,2511,1297,4097,5.812194124903144,2.240988756036311,394.7217510812018
182,82,82,0.19254079254079254,0.2929782082324455,416.53792826243375,2.4562174918823736,2505,1301,4100,7.210189552759568,2.7405795898078824,406.5871591198664
183,83,83,0.1986013986013986,0.31690140845070425,426.29254757187294,2.5707481227881708,2523,1298,4141,8.307732969726587,3.5714650272449235,414.4133495749019
184,84,84,0.18181818181818185,0.3333333333333333,410.49985814815125,2.470016737578661,2499,1291,4103,6.608067741703638,2.558626179677292,401.3331642267707
185,85,85,0.18927738927738927,0.312807881773399,408.79957541673514,2.500206225056101,2507,1335,4160,7.165987581601591,3.0017419375258667,398.63184589760806
186,86,86,0.1944055944055944,0.2805755395683453,420.7201708873628,2.5397144275436316,2521,1320,4139,7.370547058479241,2.9920208275125657,410.3576030013712
