,Unnamed: 0,Unnamed: 0.1,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
169,69,69,0.1850662384584504,0.28633405639913234,287.36809963106117,1.8907978552532736,1793,885,3362,6.998570772033869,1.9174752816408127,278.4520535773866
170,70,70,0.17382577278201525,0.28868360277136257,286.05881974923216,1.8192378019454816,1807,875,3327,6.022812429709193,1.9690821470983544,278.0669251724246
171,71,71,0.17944600562023286,0.28635346756152125,286.08686822021,1.8766060071028328,1812,915,3375,6.507380904647782,2.2546411254747216,277.3248461900873
172,72,72,0.1774387796065837,0.31447963800904977,287.12184615693377,1.8597385357214389,1826,913,3376,6.3758135437783645,2.0487347674237184,278.69729784573144
173,73,73,0.17984745082296266,0.3013392857142857,286.5939683729028,1.8833432723747148,1785,894,3374,6.840086354366948,2.1861548645733726,277.56772715396244
174,74,74,0.17984745082296266,0.3035714285714285,279.4475115244981,1.89834271441278,1778,895,3365,7.020780604200603,2.16839128256842,270.25833963773016
175,75,75,0.1714171015656363,0.33489461358313816,295.6915728451349,1.9950964607461013,1867,934,3397,7.357682503253003,2.404387344553792,285.9295029973274
176,76,76,0.181453231633882,0.29867256637168144,285.9645335304018,1.918009966037832,1813,885,3350,7.383615282703268,2.3033022878710234,276.2776159598276
177,77,77,0.16900843034925733,0.2636579572446556,292.69392541994387,1.946863084293196,1823,894,3355,6.999262040762285,2.4116469917777104,283.28301638740453
178,78,78,0.18386190285026094,0.33406113537117904,280.2214103056359,1.8772000319187383,1795,899,3363,6.65785472641273,2.1506804460998703,271.41287513312284
179,79,79,0.1786431152147732,0.31235955056179776,284.9495772444417,1.829612342581577,1822,923,3391,5.629799400277323,1.3286292341961643,277.9911486099679
180,80,80,0.17784022480931352,0.3182844243792325,283.925962541494,1.8479372246916488,1802,916,3373,6.335690980824437,1.869303397411588,275.72096816325745
181,81,81,0.16780409474106786,0.3086124401913876,289.01388936211134,1.8543196630113363,1796,885,3353,6.027556101499084,1.8541184821936487,281.13221477841853
182,82,82,0.1774387796065837,0.2873303167420814,283.475195339563,1.885426826725584,1769,882,3348,6.898110486759256,2.4054449906161284,274.1716398621873
183,83,83,0.17543155359293455,0.3524027459954233,290.13389297362784,1.9522042964660131,1824,926,3369,7.928906183601402,2.199304491005024,280.00568229902103
184,84,84,0.17904456041750302,0.3251121076233184,285.11114156308406,1.8879814482004282,1779,893,3361,7.362179036812165,2.19606022128259,275.5529023049897
185,85,85,0.16981132075471694,0.30969267139479906,289.1635862003692,1.889778581863597,1800,876,3348,7.049480005514188,2.4921007097883243,279.62200548506644
186,86,86,0.1963067041348856,0.30265848670756645,285.01899145339746,1.9080922766711963,1781,873,3360,8.210393549149915,2.190691964768089,274.6179059394793
187,87,87,0.16820553994379767,0.3174224343675417,295.62603384174616,1.8537252880050847,1820,894,3352,6.197840179207707,1.8951640694517555,287.5330295930862
